race,voucher,credit_score,eviction_history,criminal_history,income_stability,monthly_income,approved,employment_years,savings_ratio,rental_history_years
White,0,693.3180067044711,0,0,83.1305004881872,4651.01640813051,4.999787457422481,6.5857977886735055,0.1701553962907737,1.561868796499668
Black,1,644.922028583694,0,0,49.4656875402478,1520.3897862151844,2.4364290205754604,2.699543643515523,0.10980286725412781,2.9573234223857288
White,0,783.6137479804034,0,1,76.74340319406399,4760.002522873816,4.840121595807017,6.881536496915992,0.13380545219420853,3.7520780712432282
White,0,777.0866426327299,0,0,80.71631276776169,5326.07710729631,5.175538259387562,6.20007730088827,0.0,1.947543752817663
White,0,616.0105669304877,0,0,87.12383344866456,6042.159479734162,5.279779696559373,9.003506867568394,0.10358120603548533,3.664710568831973
White,0,736.3514430194473,0,0,81.32309020688534,5709.783159243257,5.180654321575759,7.746671077406544,0.1030444199430632,1.063417634563221
Black,0,707.2440361449322,1,0,83.12724069272662,3916.375064872284,4.744976739181482,6.782487815482835,0.040247567608556245,1.4077899029777736
Black,0,683.4703826964057,0,0,67.95692791399834,2801.604699517504,4.085812205690157,7.659697980531005,0.08743878277233572,4.567927357539572
White,0,792.466196390537,0,1,83.97404032886845,6040.794868580082,5.283631581983566,5.808627547780436,0.14571577971134045,3.2520984871725567
Hispanic,1,583.5475277430902,0,1,47.16914563623558,2373.282546371877,2.4626180574772607,5.860885407618138,0.21738010894767934,7.182919520051397
Hispanic,0,666.2442650883028,0,0,81.30679862097881,3983.393555696831,4.8876220364992236,7.792091928804433,0.16811547323192672,4.229484202651093
Black,0,625.5925650558597,0,0,55.11327316218143,3022.1985281402876,3.1836570991156092,7.903407906791884,0.08180631403166122,0.0
White,0,766.5249066992976,0,0,84.22014359410694,4326.188427336366,5.209733945129547,4.895116146771155,0.18593484430465607,3.432916336932347
White,0,727.8253837214634,0,0,56.858360173275315,3479.5692853254955,3.7627291262671725,9.513500995093166,0.16253124722143744,0.7960825380086933
Black,1,688.2052815152938,0,0,40.64045021971984,1128.2276875762682,1.9233123530160134,2.5038480948203654,0.06071019744157366,1.8483432935918416
White,0,764.0748619730316,0,0,80.24647378210543,4599.446432990439,5.230200892870993,9.445088305865978,0.16235333395927307,2.425508858330571
Hispanic,1,649.9219054957665,1,0,48.0055374204464,2278.2113055321406,2.3536304809724444,2.878321382096558,0.018867681032325306,1.8537810037331333
White,0,714.3114875968826,0,0,82.98427899482819,4695.683129630855,5.200171108877792,9.11324639504096,0.17583212052085978,1.9900605861056346
White,0,671.3404862966476,0,0,71.12837411637145,4118.520364972701,4.319176271274665,7.9261927314847185,0.23043189176112677,0.7311142054756017
Black,0,603.2493340216686,0,0,53.99316890984014,2088.9007920175845,2.899773459441624,7.334093106753127,0.15242181006318734,1.6990337106462192
White,0,850.0,0,0,71.96957598935755,4770.884560294948,5.199861777094379,10.437843147446024,0.09908386600055374,4.543815377170348
Hispanic,0,672.001858302178,0,0,63.6094333386029,3408.0315494412653,4.00483144647632,9.652636433719156,0.17507295168015752,3.2800581361873338
White,0,666.5342367456766,0,0,87.7334169464471,5633.731352379256,5.435048654971773,8.26899630145581,0.15621992472989862,5.023762792765489
White,1,742.3362008120976,0,0,68.76716847869359,3129.1839474571957,4.016740206181381,2.47758348877265,0.199885644572187,1.3901560116005078
Black,1,641.9466304079365,0,0,58.995845532077595,1948.3734199917678,3.0904351720556122,3.1365828116007557,0.06331117423359017,4.336481938867139
Hispanic,0,674.0703460964977,0,0,71.96913922887985,2657.777882624421,4.245633043491854,8.381539979170574,0.23660099870219842,3.353704850094874
White,0,788.3330626599206,0,0,86.64275204257126,5390.5249903565145,5.694630410867428,8.320435610271657,0.1705472985286171,3.9394121526120003
White,0,699.4968024951959,0,0,76.93003642837397,5004.429463646494,4.904891483364739,7.06326803235783,0.13485584748768178,6.177953788448573
Black,0,702.55440118965,0,0,69.4535305523553,1767.4166991171837,3.898112613004586,6.1560462718153826,0.22742499957866946,3.864207394378611
Hispanic,0,732.4083969376479,0,0,74.91767635430489,4261.812699137503,4.67077422500449,5.542791369287762,0.10985538412417513,3.815179172316027
Black,0,659.4898461583774,0,0,67.86711586614052,2587.5147823302214,3.9516293618418215,6.336133619539864,0.23210318700017468,5.732776610871063
Hispanic,0,706.4532278305471,0,0,83.78213998154995,5583.3031441311305,5.1402718418022,4.30148948039091,0.16071730738775014,4.543502632616062
White,0,693.6474577276325,0,0,70.9200825782188,5118.430087637658,4.54884160298011,7.25608848602504,0.080428910148924,4.3840470553319975
White,0,776.9363529721091,0,0,84.35358127048147,5554.679089495496,5.270028444743369,1.4102991231955162,0.08937940089897639,6.012800047874703
Hispanic,0,558.3453515980088,0,0,61.455103826376494,2081.688893125364,3.343376061051702,8.462966042397198,0.10613755134415767,6.871881685038096
Hispanic,1,605.536183870787,0,0,66.89382542975625,1409.5569936844809,3.3301831304529945,4.990552473094559,0.13676600521616336,5.0329693003351235
White,0,671.2448475941623,0,0,74.88802201438615,4268.786810035368,4.316383801890983,2.302067856291382,0.1859523636669253,3.287389784213469
Black,1,624.1043192877627,1,0,64.39029157499145,3166.8192015783247,3.3756562157813397,5.328351645594948,0.11644319141585985,1.1267307508575408
Black,1,643.8221513399279,0,0,61.20997565872735,1944.2054653581745,3.3889463352669917,7.27858103531829,0.10831535205476656,3.3925378714899557
Black,0,613.1399449355922,0,0,73.9627092094511,3691.4985328136086,4.045428640092483,3.3048048859648755,0.14312528261105892,2.577045800004082
White,0,777.3356356887882,0,0,87.03156316419617,5619.609437855015,5.671693065246121,6.878261655567539,0.2199705249079476,5.150055874490806
Black,1,651.0798571197122,0,0,78.90648134335848,1698.0637940360657,4.211997698978722,7.59054246766669,0.18393712267601783,2.161508298867102
White,0,727.2980468024467,0,0,96.27118052159759,6364.922439164841,5.9993987247926,8.099785772833247,0.20573670540306765,1.5488427027879657
White,0,783.1324029343097,1,0,58.71409791173069,3798.1567837304683,3.8834623190156443,8.244854759055526,0.12975951135450672,3.5815277393197285
Black,1,676.4019949466983,1,0,66.0486995469871,2369.6020572140683,3.5827563969949177,7.4267582651982185,0.14853241409560725,1.415868968263173
Black,1,620.1310801675078,0,1,47.58407360905944,865.540558868136,2.103832596797987,8.519776031533548,0.18475541566361336,3.8790805232681578
White,1,711.9495637913843,0,0,81.52834186339027,3299.0483415047315,4.652952672724385,1.9559914039880528,0.11500016802365184,4.611045688258077
White,0,768.1377295976343,0,0,96.05690107820843,7042.378856295366,6.061227423990224,4.453021967530686,0.15715410742284527,4.384259787777273
White,0,821.1756743801727,0,0,64.78557907934515,5043.052052701127,4.5984709545242985,7.286835105905391,0.18663903133458656,3.3594438103789686
White,1,760.3839122013621,1,0,76.10497279091577,3102.0573553824647,4.404499143599802,5.802924998410738,0.12238367334443921,1.8134152558724561
Hispanic,0,643.6036904999336,0,0,57.29225577408944,2132.2907700126107,3.1590965811424168,5.854878814893454,0.1490219351280817,2.9326375193947856
White,0,819.4639397751998,0,0,100.0,5627.922070369351,6.4577388390644535,5.567082967277439,0.17471022631972674,7.8354482412392565
Hispanic,1,663.8851562789195,1,1,67.07106160106562,3473.18915772394,3.4892293617574053,3.288212392537657,0.14036308938649944,4.866528277213069
Black,0,578.512004420553,0,0,76.48801816151575,4402.197543732408,4.392077620383581,7.122849787753226,0.18629526970067928,3.852420408159069
Black,1,690.6363547688078,0,0,52.169209264017496,2216.8535464709726,3.101539397644373,6.309848896703069,0.1729186518542099,3.3429547831821775
Hispanic,0,686.2800524941149,0,0,74.94588665347293,3635.96178233493,4.584882145693281,6.9828542152257995,0.0611597288428158,6.009861747924902
Black,0,547.3827275473232,0,0,89.87400882527163,5215.5570870704,5.051812753316409,9.559602344551662,0.08764309476411705,0.0
White,0,740.8681316627681,0,1,100.0,7046.082472937162,6.08898243178233,8.78564623311392,0.1555463888759254,0.9065026862463603
Black,0,606.2272642775653,0,0,61.95732078550583,2401.8274729361574,3.423285910984603,8.57359718423449,0.152054342750576,1.1146922247088349
Hispanic,1,637.758736953833,0,0,43.0157309076265,2461.923707016288,2.415947481355892,4.763321967451181,0.10796287353605738,2.0256556810293422
Black,0,567.3012739508966,0,0,75.12599511272799,2392.6747811883533,3.725690882197657,4.556657032432465,0.12210759673370943,0.0
White,1,709.9662819778159,0,0,57.9401483450109,2014.0713161536107,3.2887725722489627,3.074753444784844,0.1777513771474248,5.056991421300157
White,0,731.3963601187289,1,0,68.29485069871092,4261.098407003226,4.3159574775278635,8.349400830404475,0.1892515721111521,4.854411927014038
Black,0,552.519936465945,0,0,61.06580914160715,2891.6567874193784,3.1403500772622857,5.250902951701898,0.07078440980777771,1.159228749960389
White,0,733.4972355525741,0,0,82.40462744801704,5817.689688692682,5.319711692307638,7.510805799891191,0.17235405142357824,4.021786979283842
White,0,677.9233039866128,1,1,83.58909981412685,6791.698989491099,4.946388202781902,8.154736596427727,0.20486760144587463,4.65185186937905
Black,0,570.9007692513751,0,0,57.73439420098035,3495.3217765582417,3.086623080205205,4.354924136765585,0.14977252401033572,1.0541445730298222
White,0,658.6561220316489,0,0,95.00660849460031,6088.719595496973,5.906921610048821,10.205928693843331,0.10667923889909822,5.020615824274971
Black,1,712.6907953274922,0,0,40.17881629565987,1619.6608112242293,2.316801941309489,4.223442882603802,0.06024973145201936,4.209653426798678
Black,1,649.7616380057335,0,0,67.40383434605421,1306.5069346856374,3.2903105698642334,2.5407198204582877,0.1427028741437592,3.798799017071207
White,0,691.4394462433056,0,0,84.3429146131573,5661.594645513635,5.193539016745203,5.82798310331213,0.11586506110226706,4.251826852135993
Hispanic,0,727.8803596401312,0,0,62.72475757361609,2278.770222222701,3.6918595042150932,7.056696414917675,0.1287969725663765,0.13226476621915007
Hispanic,0,647.9731372982802,0,0,77.27421267937716,3694.428806055058,4.552788974622943,7.808423829200442,0.12682656729075467,3.021225191807253
Black,1,592.4556664090428,0,0,46.802686435611406,1954.8859451351877,2.427540772534795,7.199400075940645,0.018191553221218126,0.8327277173863341
Black,0,607.3666973040945,0,0,70.24625988556797,2820.0285850744785,4.065228023737311,9.005820269435178,0.1975402379836026,4.9534149777483005
White,0,739.7570489668708,0,0,96.94175758191057,7171.228463255453,6.191543976234552,7.458533682190826,0.15521533911232108,4.7770688849159155
Hispanic,0,661.1758894838408,0,0,89.49413768996868,4307.810736466919,5.1644632863555096,6.194833857780986,0.08582447539246243,1.9094804529348082
Hispanic,0,598.5400252383195,0,0,99.23106130613554,3875.450719844445,5.52015689845,7.032923244876094,0.08893603613626219,4.212019862777592
Black,0,622.0938324710216,0,0,73.5719287899494,4616.119666607945,4.183081795434015,5.285223800201748,0.07679217375998232,0.0
Black,1,600.3603124460025,0,0,59.67331129645649,1990.485689484681,3.0167941107510026,4.591899105751841,0.03054422897107248,2.2275591501699257
White,0,787.6079518483054,0,0,88.26290124622275,5712.539702837445,5.795321376211883,7.214792711247901,0.1616725389742574,5.54305740452303
Hispanic,0,667.643462787561,0,0,84.37225173666614,3913.446339739761,4.7976171440616335,5.738510266472937,0.08034638134353184,0.0
White,0,708.196665174713,0,0,70.75695831518664,3407.4436217332022,4.135588093608272,3.4904607407576393,0.24514273234163036,2.1462827931062263
Black,0,626.7299209076588,0,0,63.200333050679745,1918.1533802756567,3.3161570567400025,6.999473597466314,0.12486731853630277,0.0
Hispanic,1,640.5364621067771,0,1,60.52372839724996,2298.6798360323846,3.246582867905979,6.738208376414016,0.12114377409064611,4.765985760618779
White,0,805.6155763951774,1,0,88.9631018577866,4187.280765838952,5.284064367205464,4.437430160008319,0.16284588089196217,2.163967415739256
Hispanic,0,613.3213478314093,0,0,76.96272338440863,3772.3690651302077,4.347150333448535,6.405316909768954,0.1960184367377223,1.8999826019450443
White,0,650.8010470266291,0,0,69.36558133738244,5079.74191410035,4.054853710097167,2.491284653791051,0.1566132278854978,2.611066273521674
White,0,706.6829161431122,0,0,59.78006477251937,2680.333833784619,3.505391660563456,5.8603414848179,0.17348820147462174,0.0
White,0,687.4988659217141,0,0,73.4424873936086,5251.957908027362,4.788685533732534,7.850851278477787,0.07967401930348081,7.358283315473068
White,0,750.8081511463234,0,0,100.0,6716.602283364855,6.317987779440503,8.456367426179058,0.09650670961695401,2.4481265604213425
Hispanic,0,667.680358530975,0,0,75.3026867110862,4227.1244443610185,4.586690037564692,6.703659190491539,0.14364875921373751,4.93653743664121
White,0,687.0667399228614,0,0,71.00626798658104,4563.119055004454,4.3223823075453724,4.869476991478422,0.15100012032457058,3.066201010419336
Hispanic,0,669.8377023969109,0,0,69.53162754239536,3054.8517463126595,4.209333025431332,7.90279190483207,0.1416185944096059,5.351054750520337
Hispanic,0,607.2087337062587,0,0,68.30633760881247,3592.866956775106,3.8985345968904843,7.70701603853298,0.1790381109791068,0.7097168866538399
White,1,700.4525525134067,0,1,70.09931241356796,3640.937294765799,3.9923214562111604,4.928276693323399,0.0637398551180282,2.977071623914724
Black,1,723.8429118247055,0,0,65.86530557898821,3099.0789766070066,4.001268529720444,7.083420397085259,0.21487071513699574,0.0
White,0,745.952536737673,0,0,83.46034410910802,4448.402721085851,5.133532226867944,6.036858634464533,0.11540593092004184,2.069797654067426
Black,1,680.2714665581623,0,0,46.83098748172431,800.0,2.324406297818128,4.715413113980657,0.06492243842425122,7.898122329546975
Hispanic,0,618.7360465703078,0,1,85.55798238466572,4101.470509190499,4.543662184297946,3.9586114533665646,0.21169513765396175,2.838133745976743
White,0,693.8664116723809,0,0,78.94998497095878,3631.991568425148,4.876846249903806,9.46556854427336,0.06358022433711981,4.1827172112030535
White,0,682.2236156029688,0,0,63.430335442612716,4373.211354454751,4.014532473625032,7.078559290789672,0.14811874595384295,2.973845589358427
Hispanic,1,526.7612791873704,0,0,75.4764077359527,2757.682633905675,3.6870378485673796,4.336453212510512,0.15469728741651834,0.0
White,0,783.555098583478,1,0,82.71211475279974,3881.6356478071,5.185857922699956,7.8923418888864925,0.12633902996093646,7.1810086844544
White,0,705.6209554372215,0,0,89.32375241647188,6003.819583463229,5.5207884570293695,5.951861194447824,0.11489501247108208,4.228546968157085
White,0,736.2628340991799,0,0,86.86288541731814,5809.791684207078,5.473188327550628,6.786635231013955,0.14130442828736997,2.764485843931568
White,0,764.05876681438,0,1,83.92128125487683,5988.190212290735,5.36667635594612,6.237498100652595,0.2175855540028821,8.14492293034814
Hispanic,1,665.4710283773364,0,0,48.28832332198763,1758.8620862582236,2.3729484469521847,1.1409806209166562,0.07472219113861364,0.9599026852778612
White,0,779.6268916804152,0,0,70.7311516771382,4465.58467867214,4.7652935865975605,8.944791803455722,0.10658185823337661,2.759659343440587
Hispanic,0,644.4705208151678,0,0,82.69457310802903,3996.440207555058,4.903114206772517,8.626574912033801,0.07656590910920774,3.4684655987312234
White,0,660.1975653588036,0,0,81.47318859031395,5810.4874764572705,5.0399486783719265,8.48455046641403,0.16108138215997198,2.0146787738568026
White,0,768.6533033166049,0,0,99.01384665586316,6311.527837150897,6.190939280422522,6.379087074235867,0.10107064557861309,2.588415408137639
Hispanic,1,593.3564286592402,1,0,57.604505431151615,2267.8559140221228,3.0571767608001563,9.30531818072378,0.10683072970145925,4.037007133384249
White,0,721.8061083584327,0,0,73.24281997584468,4115.522900928578,4.679903594877138,9.07189228062971,0.1409690744935158,2.585943544751971
Black,1,686.5717537714988,1,0,53.86829351709937,1210.6571848869805,2.48038053206094,2.55453349172451,0.04897977457447879,3.9442742417577183
Hispanic,1,619.0291505604988,0,0,51.040300327632956,1845.1679430393524,2.480181212359447,1.5454810181221843,0.15316998216343836,2.83314251501813
Hispanic,0,642.9423481520192,0,0,75.76192421448722,3538.597413445893,4.438711242580474,7.769119121276771,0.09168610444408018,3.1655204426485235
White,0,793.8667514764171,0,0,61.377866735511525,3924.2357191775036,4.124255022072309,7.595923112328913,0.11431643297158149,0.0
Black,0,703.6998938091747,0,0,91.96332234522522,3170.5329314234727,5.464544480577959,9.381077968745574,0.18750819139353406,3.1634943303625476
White,0,721.5856896117855,0,0,84.92523446206357,4922.400170405124,5.128594672985449,4.1880946728286546,0.0945103833604337,3.311022619194436
Black,1,540.4215977388518,0,0,63.710452931452174,2284.691746141177,3.175884674794209,5.262954844993338,0.15353367670671592,2.898671572210474
Black,1,509.71284565259316,0,0,51.26279129509567,1722.257058821622,2.29596106089464,5.111771275384109,0.1422351675877102,2.530359800581663
Hispanic,1,718.320481734066,1,0,56.202688749661604,2179.3444060768525,2.99110409260303,4.2535636412466715,0.07082064518180578,0.898275264138463
Black,0,704.2530791420606,0,0,62.7034211770588,3270.2160959620333,3.9369807973675086,6.730525873517375,0.21039903218623793,4.765142284082346
White,0,715.633484508935,0,0,78.38872513313999,3806.8560653898076,4.685436949230475,4.7255109422374115,0.1640230569257015,3.318235812163732
Black,0,547.4463702765445,0,0,52.9313743780695,2239.4943896790855,2.577402776900459,4.750537883944892,0.18054365623968732,1.3192806868952094
Hispanic,0,630.7206317489614,0,0,72.53840175681478,4279.424180054942,4.291876467284225,5.881435043101552,0.16404034351555538,4.503585241254822
Black,1,692.6570745140758,0,0,52.34776134549466,1439.4661837803674,2.8974267145848396,6.48992162189881,0.12183137336017336,3.3292196146045723
White,0,762.8588410551012,0,0,67.7904942900113,4830.598677365987,4.473307614127139,6.508693295748932,0.18598007502105462,2.049725859365959
Black,0,619.0998131338921,0,0,81.984823523839,3938.922144764484,4.836813580732301,7.601893209718319,0.18688607691917578,6.567665132290976
Black,1,612.214956109967,0,0,51.77758846164279,1594.4568433862312,2.7099431324839163,6.413784346240216,0.13881672276913667,4.387659232879145
White,0,641.2209775187953,0,0,76.16247019086991,5178.199694996966,4.601272628459992,5.147325065372699,0.043548337324034736,6.075071886092832
Hispanic,0,576.4260705308499,0,1,62.67545609169774,3013.5189028274945,3.06909728111939,4.1888318338451205,0.1333281032032431,1.2296668505261277
White,1,717.7566622426953,1,0,77.40965598738532,3610.9472674867666,4.169446772044379,0.6577512448871037,0.15706124394636078,1.915557172680907
White,0,696.659334109883,0,0,100.0,5870.871062102745,6.109003501316003,6.695402253407107,0.08938514331889097,6.168837217143458
White,1,727.1950266561694,0,0,69.70753241547786,3075.070341590271,4.078874768822326,2.4002301700558357,0.16220016676325766,3.9624977017496947
Black,1,630.964072183797,1,0,60.837293615218194,2175.543682762808,2.827817698675805,2.131854673329528,0.08068195686268032,0.0
White,1,686.3583134555518,0,0,76.72126309589382,4201.457079697207,4.576888101900917,4.658227476432092,0.10060381065128021,4.034935757301048
White,0,751.1222605463347,0,0,66.93277030788043,4472.83130164101,4.408618405740164,7.189522151723992,0.10376870921958196,2.958542475791977
Hispanic,0,666.5910668861316,0,0,58.52306465230408,1986.7991940180796,3.265834200320231,7.003382642571306,0.15164659971940714,1.4319376539753061
Black,0,628.1287413847292,1,0,61.47232137430069,3485.257713607102,3.3327086828627115,3.5132894572976534,0.11514627151750761,5.538691549365145
White,0,804.4573650818229,1,0,79.5082586997291,5565.193222178299,4.967468791132589,6.127861363907272,0.07662833888643932,0.06497640920704617
Black,0,530.6674883301524,0,0,70.68167100386586,2168.103104911134,3.5077339871330264,5.866100233579167,0.1306057796078671,3.288288301110801
Black,0,732.1153475549016,0,0,82.60429399223258,2754.465863209415,5.007319871417739,8.966280455589175,0.13297842588822997,3.970259193684964
White,0,768.830293992109,0,0,84.63444938116062,6329.437618165772,5.664537473134609,8.435390340373273,0.18763256157366257,5.225232598627002
White,0,657.0871506938756,0,0,77.65477073919014,4162.166837490738,4.5454351212092075,7.400500186333669,0.08524585972981932,0.0
White,0,705.9184452293395,0,0,89.03167591994776,5652.468333464574,5.6292914801316725,9.454922184559074,0.1338736798037363,3.43720975953355
White,0,701.0015926925637,0,1,71.95987002045753,4424.642224048487,4.235846570949715,6.254579390760502,0.08457834178707199,2.3081038223669985
White,0,670.2752819582552,0,0,81.9462857791741,6657.036321703409,5.045348178302129,5.854533290513919,0.2166224084602214,2.2587436371832696
White,0,730.384972455331,0,0,78.23099909509158,4989.249544932322,5.238947282025045,9.740803602277829,0.16217325957921655,7.554658220448803
Black,1,578.8384227729902,1,0,37.45129148457749,1260.9418199833126,1.430492852699468,4.3371070807832774,0.07664289241109118,3.3207913680343193
Hispanic,0,621.5180732105281,1,0,65.1662327705132,3105.743759352806,3.469771105694639,6.902008062718911,0.18204672594706872,0.7225377504137858
White,1,753.5570621019037,1,0,59.51146140367747,1644.7169729267082,3.273386469552379,5.266845269018579,0.044664147237204896,4.503957991680163
Black,0,612.5655816338264,0,0,81.13521353458339,2608.540956817345,4.492192898446193,9.018817648067001,0.14449209383273842,2.0123058979800175
White,0,676.7392961624726,0,0,74.35639575315966,3831.5775845397675,4.338126762231282,5.548631370298857,0.04699395508174818,1.25817456299158
White,1,720.8433237139253,1,0,60.71578269999964,2845.2470953524617,3.4721802456475404,6.131192159501699,0.09976907833329139,1.3522364776757254
White,0,708.3863649374956,0,0,99.16454321016353,6374.905616586819,6.328690866944079,11.263967299001234,0.0969360406319585,4.656238078560853
Black,0,617.9408669692355,0,0,63.33443768766954,2449.17136389957,3.429755751730909,5.946422257152754,0.11795165334259294,2.0206562180719905
White,1,630.5148258189228,0,0,65.13655663837457,3476.94979080778,3.7824121931535246,4.580679974604542,0.13728857866677244,5.704700541120403
Black,1,711.7758868313903,0,0,53.60485971666929,1486.1546670180842,3.058324717552098,8.54562344824218,0.15627781764953108,0.5960686875560621
Black,0,531.7395488347389,0,0,76.59025952021096,2151.1617727728353,4.070756113272089,11.143271709224239,0.2187228415970383,3.14662956350419
Hispanic,1,645.4767674442224,1,0,61.303572026571096,2656.543045378762,3.089866504001339,3.3605823975464943,0.07686840553487131,1.0388143862118082
White,0,721.6699486489014,0,0,86.4608093763773,5702.294931310605,5.675224689043792,10.301470619999701,0.13593323718756933,6.109309483159074
Hispanic,1,607.8882647384023,0,0,54.811999576286276,2685.523375205203,3.0035074875047845,4.004606387406062,0.14459223366603963,4.586071706233864
White,0,775.3652178736631,0,0,93.69114367674752,6030.891491303679,6.013831798196283,9.169879548374961,0.0779346366623752,1.0924180514847035
Black,1,535.6657423660822,0,0,66.88599180534435,2988.4208305287784,3.4842933169384342,6.5868865909886205,0.10935956466084755,1.6882118613595865
White,0,818.7612694241694,0,0,86.89189598698148,5898.171373684862,5.819078635518571,9.653653469540568,0.17167370493371184,0.8568624517927379
White,0,648.5706008868167,0,0,85.04781360915071,5754.7403060708975,5.135499048680552,6.827327130800494,0.24522667056046193,3.0519434473432767
Black,0,717.8895530275041,0,0,56.752140896007745,1220.4484270192631,2.989791826631377,4.370108570714212,0.170696728505969,2.749743974405167
White,0,735.9284444436857,1,0,90.23433455564509,5321.485483066381,5.5128321471277335,8.560647180605688,0.057836890502114324,3.9975421009608683
Black,0,697.6397190956861,0,0,66.8331651203659,2646.370088657942,4.170437437054041,10.779957288804514,0.15704136072732205,3.3919628222417164
Black,1,688.8743192113789,0,0,42.14434406288889,907.9662717973126,2.07277739203564,5.545633464555682,0.11936349804867127,2.7222584565250223
White,0,775.7696164337611,0,0,74.09943326471942,4814.249414694372,4.791700763299953,5.213771536769199,0.09207906730347307,3.3863338460696073
White,0,770.3392133337715,0,0,75.13337192676305,5055.06460868358,4.872532418455835,5.620805307760199,0.10563502772110842,3.33798625828887
White,0,726.125019412272,0,0,99.27949180242084,5645.626367561767,6.329261689934702,11.108403667182081,0.19627392638231048,4.726214753695182
White,1,772.4631587141155,1,0,70.99262825400798,3918.196436960615,4.321858053517675,4.861630760534333,0.14030676620335272,3.866181873497691
White,0,610.4353596557968,0,0,83.83644384969641,5339.590497057887,4.828657802350889,5.113238629408458,0.11656899647855552,3.2290503475212136
White,0,767.8579194211644,0,0,87.56594118506432,5417.831874176702,5.55610262876969,7.428600464107495,0.1369808390739582,1.34211245616343
Black,1,708.0544795133349,1,0,56.895598605086754,1485.617310950478,3.060020367676418,5.477125345858885,0.15290401739054013,7.338455505425532
Hispanic,1,575.1906046178531,0,0,55.3716947656963,2308.4433632291953,2.885712622160084,5.174682912050097,0.17290756491667356,3.5521142012446503
White,0,820.3745336276634,0,0,78.16683157976696,4227.834641128288,5.040920051108476,4.6692798003131575,0.1385590443593503,3.4392561745554366
Hispanic,0,770.2122026058162,0,0,82.6650376700558,4230.1525273233065,5.209593416213166,5.946601334130797,0.06724959067221649,4.680333099625435
Black,0,601.0259059545643,0,0,52.4889139412768,2206.1402286886128,2.8700100744445187,5.823505197366469,0.1524488236672114,5.015565963089003
White,0,736.6642520543936,0,0,90.76664651502271,6325.166718762686,5.72855705838603,6.029092757228614,0.2019868030894349,4.329745450557609
Black,0,677.5775466538001,0,0,61.86400745641214,1542.2082322692768,3.4309861699674493,9.036262968369432,0.19701414379070908,1.0831085618931726
Black,1,613.1574528224365,1,0,60.720776210049436,2464.1137627842018,3.0671199059571124,6.302067716563999,0.1371040960190067,0.6727954457826324
Black,1,608.0332563628796,0,0,52.94348088146614,800.0,2.4956158270777786,9.101880759596199,0.0670499608877708,3.32356750725622
Black,0,574.2243460881722,0,0,58.083514611012916,1865.4938549542376,3.127434203700367,6.713085610160595,0.11165220085287343,8.487507031007734
White,0,850.0,0,0,76.19309310897589,6310.451644613349,5.198742931078173,4.738391590895112,0.15747313500716562,1.9645387081386485
Hispanic,0,701.7231667726263,0,0,77.22863996210293,2985.3551939842127,4.630058500995394,7.491452568717178,0.09325710973003354,4.600599316659979
Black,1,505.4410651822864,1,0,43.97908044407441,1897.4705679701528,1.66800003909232,4.677553068307747,0.06109990478227407,0.1611138886655037
Hispanic,0,627.9512053280403,0,0,62.830374231564804,2415.494658386353,3.780644029261177,11.458087449047625,0.06305269572364658,4.790825591221076
White,0,677.5002148240152,0,0,82.99164567188478,6379.606113333299,5.180892571313223,6.202244487583101,0.19600117127535233,4.533057121043144
Hispanic,0,658.5225735093992,0,0,81.3936284348663,3146.542117302703,4.724510892471696,6.596405793996781,0.19154789029751393,5.387791489993234
White,0,744.1727507427108,0,0,71.39262011526897,4551.542514626487,4.5780116192256735,6.786294779834102,0.0,2.584955231483275
Black,0,620.5850962216797,0,0,74.48967555570214,3195.2563128503675,4.216992954353327,7.381790195232455,0.1391713516606733,2.3724397189874926
White,0,769.2788540847522,1,0,89.852201728091,4624.603884715822,5.469798932223372,8.039359401031955,0.18963855121244444,2.707005027448876
White,0,607.2148254936321,0,0,85.50679322625038,6231.19502017906,5.174683560854936,7.061991539311814,0.08615223718556203,6.500567694694653
Black,1,642.1340832211184,0,1,66.93982273178844,800.0,2.912252815303722,5.9263059270759415,0.14021308037624047,2.1895623343321415
White,1,770.4981270430279,0,0,56.14029917525871,2484.489650129234,3.385658046135609,2.840934592440089,0.20847972490213051,1.9132461789038022
White,0,786.4286041030998,0,0,89.31469519553988,6664.929322080823,6.022821503620473,9.16643549621408,0.050688112311196035,5.958082026059337
White,0,718.5351271482245,0,0,100.0,6073.283357625798,6.1626387813635946,6.870240534059446,0.14771276556201748,4.700636792004163
White,1,792.3470622194498,0,0,71.95269227088747,3778.604357108401,4.632979617151883,4.038486986545933,0.11123604346909663,6.074045264350728
Hispanic,0,630.6578674074327,0,0,56.95397090610777,2286.774866606125,3.2531300744135563,7.1745366775936175,0.1750771106453012,4.437252456321019
Black,1,505.9105852948061,0,0,54.55401328004777,1953.8274289881151,2.345029278607086,2.2451267002342084,0.11795932933490058,1.7518442920692516
Hispanic,1,710.8144680273551,0,0,62.52231479919298,3029.7079359633476,3.7261800365210105,3.262541534416542,0.19006511038135773,4.544769317834509
White,0,806.2665154537598,0,0,71.58878632439608,5325.316856991064,4.681280746180198,4.367760092560092,0.0768960790139786,0.5668455422216945
White,0,756.7863263220275,0,0,90.31761904499625,6254.629057730399,6.001260925038401,10.847891891859836,0.21760182833822256,4.265431577522544
Black,0,530.0522443169433,0,1,66.31423093259863,3109.3482288833334,3.514224200273771,9.233619288706697,0.0981407573149422,5.811293556558397
